Gene_Name,F-Statistic,p-value (ANOVA),Chi-Square Statistic,p-value (Chi-Squared Test),Correlation Coefficient,p-value (Pearson Correlation)
TLE1_2,10.1509994772653,1.3744619958286017e-11,1.1824311498828097,0.9968124549323959,0.17040738280432902,0.02109233892312067
VNN2,10.133045781533271,1.438426233508544e-11,1.1810044902398285,0.9968260375604089,0.31161796631019373,1.754716692351367e-05
ALDH3A2_2,10.086037128784143,1.6205132811581113e-11,1.1772614059467328,0.9968614863772919,0.375772640616073,1.5891587308151335e-07
ANGPT1_2,10.059778110002377,1.7321835390689136e-11,1.1751657042759482,0.9968812153921714,-0.33769712624445136,2.938763521223153e-06
GUCY1B3,10.03609453522738,1.8395530526441104e-11,1.1732725759538074,0.9968989645590066,-0.3127656947363225,1.6276033061119324e-05
TRIB1,10.024061417300473,1.8966543782754982e-11,1.1723096367248498,0.996907966192365,0.29482012762363563,5.092455787126016e-05
SEPT11,10.010174391954303,1.9647812616091447e-11,1.1711974333024815,0.996918340970311,-0.3756806909593806,1.601137208181459e-07
MIR7110,9.969273820342794,2.1801306355383066e-11,1.167916073366801,0.9969488115644608,-0.006081884165065399,0.9348763703319725
CFP,9.966006103847105,2.198331117730845e-11,1.167653546805788,0.9969512404622255,0.3665116463240181,3.3467161795446167e-07
SLK,9.957347912669498,2.2473004785893505e-11,1.1669576908186725,0.9969576721460534,-0.43209919822768267,1.0100722118421984e-09
AKAP7,9.951793409311797,2.2792941973273014e-11,1.1665110770665732,0.9969617952444976,0.18818006609874313,0.010740138742999207
IGLL1,9.943621819671488,2.327199958488493e-11,1.1658537500916626,0.9969678566928374,-0.350284257026185,1.1680202437337147e-06
C2_2,9.939938535444568,2.3491241953780428e-11,1.165557353931581,0.9969705871677687,0.4607985853741426,5.241820412608249e-11
IFI30,9.923229921648502,2.45122792376315e-11,1.164211935792605,0.9969829604064113,0.3523113250743002,1.002940944697261e-06
LOC101928047,9.920284700905672,2.469684747973739e-11,1.1639746322956703,0.9969851392026325,0.09240756837175297,0.2134389776852131
ZNF709,9.895706773393076,2.6292813656682086e-11,1.1637688412283442,0.9969870277988595,-0.4323134747870135,9.889997506048294e-10
ITGB7,9.895346242041123,2.631698367918927e-11,1.1619635103718735,0.9970035611819935,0.31487199692290535,1.4166482910563598e-05
NBAS,9.865978466550375,2.8363043776455434e-11,1.1595911253103666,0.9970251934129507,-0.21389427256488092,0.003644401767691587
PSAP_2,9.847394834170172,2.9739992720372765e-11,1.1580876257360735,0.9970388475142542,0.43705919140645816,6.176783113388527e-10
HEATR3,9.843472228975239,3.0039155048626113e-11,1.1577760824441452,0.9970416714477962,0.3159137665931787,1.3221343281105913e-05
ANXA4_2,9.823659788912062,3.15972420385159e-11,1.1561647798821728,0.9970562474963882,0.019293806236603827,0.7954520146995695
IGFBP2,9.814728058300162,3.232608484010758e-11,1.155440445255607,0.9970627839126432,-0.03708674267101628,0.6181782119044908
RNASE3,9.81238761098925,3.25198592344812e-11,1.1552505747200232,0.9970644956687923,0.24946022139642532,0.0006603981119472542
FGD2_4,9.808875095797593,3.281287595157199e-11,1.1549655664538616,0.9970670638493296,0.3277313585138454,5.931985020679011e-06
CDK14,9.782712979452342,3.5080863368520004e-11,1.1528407538764704,0.9970861619761189,-0.20269651224978524,0.005925713065368101
CALR,9.766962821674522,3.652189068377753e-11,1.1515598698211063,0.9970976336157946,-0.03487364145187639,0.6393041824119783
PDXK_3,9.748966875930552,3.8241693556748985e-11,1.150094778774739,0.9971107171472228,0.47707408989386935,8.628621262001871e-12
MRPL33,9.739136038969317,3.921547928193323e-11,1.1492937206183647,0.9971178536753593,0.3057281138995668,2.5685450717886908e-05
NAGA,9.713058651570394,4.1921565275300294e-11,1.1471663997429542,0.9971367472309351,0.3757376150345738,1.593711420607294e-07
LRP1_3,9.703551890291635,4.295432299773879e-11,1.146556163516258,0.997142151309795,0.25763253363450206,0.0004300316216144306
PEX3_3,9.701166245272878,4.321749154883657e-11,1.146195079024679,0.9971453456865024,-0.12519123355263156,0.09129593366552043
CARD16_2,9.693458601070052,4.407892210885348e-11,1.1455651593079832,0.9971509125020589,0.21179257245730387,0.003999915295182854
TLR2,9.687326792425566,4.477659477339379e-11,1.1450638066953869,0.9971553378195798,0.3350081261120553,3.5605931548778364e-06
ANXA4,9.643607009382368,5.008493375505815e-11,1.1414834872348225,0.9971868039197426,0.1515619796962475,0.040551141285577935
IGF2R,9.62593057600155,5.240752459587829e-11,1.1400330884857715,0.9971994829095203,0.3367872569665956,3.1365902069978146e-06
ABCC1,9.62107918097912,5.306377828104084e-11,1.1396347326617324,0.9972029583741696,-0.45255848153944556,1.260982878379826e-10
SEC14L1_3,9.618526356437881,5.341242571017692e-11,1.1394250666666559,0.9972047864245877,0.017324882063158624,0.8159336313607014
SLA,9.61805142286323,5.347754352763122e-11,1.1393860561399196,0.9972051264620857,0.3309600346445094,4.7374153688646305e-06
MTMR2_2,9.608627440089416,5.47863576356302e-11,1.138611736089668,0.9972118700145106,-0.3297419474329739,5.1584083249910655e-06
ETS2,9.578580046696846,5.917923631673373e-11,1.1361397862464189,0.9972333237325203,-0.13588637155049588,0.06663057556242552
ZNF134,9.577406173597973,5.935789310126854e-11,1.136043117383743,0.9972341604062415,-0.3160426382544411,1.3108660884450791e-05
LINC01127,9.577300171244232,5.937405282575047e-11,1.1361142815713434,0.9972335444935408,0.36342815429017983,4.2666544706298304e-07
CTSG,9.546509633502408,6.42610518972054e-11,1.1334961691789016,0.9972561420505821,0.1868551461195935,0.011316952617035752
SIX3,9.537852457608285,6.570684586494255e-11,1.1327816149568826,0.9972622875252259,-0.03078421160220054,0.679104340920216
PRKACB,9.521809340279967,6.847349959266672e-11,1.1314563869572667,0.9972736601094927,-0.2992354956767463,3.872939322279302e-05
NLRP12,9.51697524941986,6.932997548835976e-11,1.1308701216082888,0.9972786808744828,0.3446126558626262,1.7789715675882133e-06
CYBB,9.480749941181298,7.610192633006512e-11,1.1280585090115947,0.9973026715269109,0.39115887995883464,4.375986980423406e-08
ETS2_2,9.478089685196155,7.662479443313709e-11,1.1278380508371308,0.9973045464854896,-0.23477325400363053,0.0013789376700419295
CRIP1,9.473255053612577,7.75843311997417e-11,1.1274373037279335,0.9973079524843358,0.12276535083603088,0.09779720493691021
AFF2,9.468554861680214,7.852881026661573e-11,1.127047581453171,0.9973112619540632,0.010232023949022026,0.8906581972194838
ZFP82,9.463632011908636,7.953047554967611e-11,1.1266392713844755,0.9973147262792316,-0.19470739241645052,0.008260523082735246
HAL,9.46039636698843,8.019585356519249e-11,1.1263708309866851,0.9973170022077101,0.32310953818920907,8.14843577643081e-06
CAP1,9.456964905239618,8.09076388450135e-11,1.1260860841207259,0.9973194149437506,0.2834222523560134,0.00010114945687088832
MAMDC2-AS1_2,9.453331627361415,8.166823724702001e-11,1.1257845220447955,0.9973219685389885,-0.016708729102720234,0.8223695385971389
FXR1_2,9.444150107864182,8.36226334347269e-11,1.1250221428355296,0.9973284168532882,-0.27632496398905443,0.00015282543204683693
VCL_2,9.435709419882985,8.546095610326623e-11,1.1243208818644121,0.9973343388235842,-0.021490805844960763,0.7727623564612331
OAS1,9.389400218119796,9.629737142340592e-11,1.1204667015226715,0.9973667259547542,0.1308261666674645,0.0775215005651627
IRF8,9.382945597848321,9.791412735270861e-11,1.119928591786705,0.9973712261957188,0.25696145101778084,0.0004456855136603138
SIGLEC16,9.372152933106168,1.0067891342749828e-10,1.1194487223333989,0.997375234922111,0.2768372332967585,0.00014839531885509443
NAGA_2,9.359877142385427,1.0391954823053685e-10,1.1180035923054625,0.9973872819207358,0.38337607349850905,8.471910301420007e-08
GABPB1,9.354513308315973,1.0536837715066766e-10,1.1175555858869195,0.9973910089155035,-0.3059878376439757,2.5261799244440725e-05
PPIB_2,9.352529234933657,1.0590944620817549e-10,1.1173898299008553,0.997392386926393,0.1668173786879214,0.02400560532213592
HINT1,9.33579191343114,1.1058686559388144e-10,1.1159906971451214,0.9974039987319304,-0.3922709086207336,3.97624018104503e-08
HDAC9_3,9.33157452696293,1.1179798938484246e-10,1.1155651521010155,0.9974075234104214,0.12867047265131087,0.08257830463575223
MST1,9.317146998599858,1.1604333810748387e-10,1.1144303267425288,0.9974169068299154,0.07998993148368545,0.2817506746896774
PQLC2_2,9.312289894259989,1.175088626628501e-10,1.1140235339959605,0.9974202647598014,0.3470226542421524,1.4892374674681332e-06
MLLT3_2,9.300523263934014,1.2113709215266353e-10,1.113037526252582,0.9974283914824569,-0.19954757345772536,0.006764415579793085
SCCPDH_2,9.297462034674616,1.2209941286450894e-10,1.1129095469813515,0.9974294450048767,-0.27460594237521696,0.00016861022619814247
ITGA6,9.289169673671658,1.2474511118349904e-10,1.1120854213379106,0.9974362220999405,-0.331453179022001,4.57643506434146e-06
RAB7B,9.26604074929382,1.3243423997554096e-10,1.1101436879838422,0.9974521412388279,-0.25215173547654646,0.000574271160657966
SLC22A18,9.264610022765805,1.3292529564954193e-10,1.1100234796568673,0.997453124522378,0.3241326413498894,7.598853245316656e-06
FSCN1,9.257352906643092,1.3544453280368905e-10,1.1094135725929606,0.9974581094475047,-0.18634594254318876,0.011545791215095193
MS4A4A,9.240207413010287,1.4158950463282395e-10,1.1079714857112315,0.9974698693609124,0.3002259380051436,3.640039947817241e-05
LRPAP1,9.232470863410128,1.4445367435919162e-10,1.1073202512270734,0.9974751677851208,0.3013011603203014,3.4021628977359764e-05
SCO2,9.231585002475827,1.4478533990216829e-10,1.1072456619358457,0.997475774155048,0.31288278758980465,1.615136040957892e-05
ATXN1_2,9.227640538678012,1.462714967341877e-10,1.1069134871884627,0.9974784733398793,0.30682564675893476,2.393967800989613e-05
ASL,9.206288003213501,1.54587857254538e-10,1.1051138587569749,0.9974930623365803,0.39571198472625263,2.9495672960104884e-08
IL12RB1,9.198796691372957,1.5761729174424525e-10,1.1044818896667907,0.9974981717294968,0.24646397918752835,0.0007701887354035527
IL10RA,9.197455038430451,1.581661385286578e-10,1.1043686751583943,0.9974990862995349,0.29493076396905193,5.0579194616067346e-05
NUDT16P1,9.171801621371193,1.6903952746770977e-10,1.1022020384369735,0.9975165446523779,0.3749899381871078,1.6939321225509667e-07
PTK6_2,9.170723672594011,1.6951258895400595e-10,1.1021109183147817,0.997517277042698,0.38819711755141556,5.6381321459163194e-08
ZNF91_2,9.169493627854418,1.700540303215842e-10,1.102006933602245,0.9975181126527527,-0.317392847646231,1.1981432358242517e-05
TRIM38,9.156175211498772,1.7602947007340817e-10,1.1008805000960793,0.99752715218273,0.27832687317803523,0.000136184662555363
OAS1_2,9.141185183283643,1.830087598263745e-10,1.0996115246315232,0.9975373084959983,0.18945727804695123,0.010208793574081654
TOX,9.133106114798801,1.868854616853471e-10,1.0988427317209193,0.9975434476190607,-0.36334231070601564,4.295442828645252e-07
ZNF254_2,9.127695323520367,1.8952803166459002e-10,1.0984684920907797,0.9975464322679524,-0.3422306256750629,2.117621376461962e-06
TRIM38_3,9.119907539530285,1.9339782866281102e-10,1.0978081571187923,0.9975516925196278,0.2895680282542286,7.011923248204707e-05
TNKS_2,9.114238368654606,1.9626492958297996e-10,1.0973272521522515,0.9975555185481197,-0.49694900142019155,8.343533281568844e-13
ITGAM,9.099902222530407,2.0370807275303836e-10,1.0961103555720761,0.9975651817023576,0.3578122714544545,6.597200925239295e-07
SYT17,9.095989658135966,2.0578845692717587e-10,1.0959280578398807,0.997566627032241,0.3777222772153517,1.3545034155841325e-07
CDA,9.091964814477176,2.0795091416841732e-10,1.0954361171665878,0.9975705243951899,0.41251750866875647,6.5260018806850885e-09
IFITM1,9.077219793630706,2.1607081527770104e-10,1.0941826885585293,0.9975804352053234,-0.2595032776283925,0.0003890409714314056
SLC31A2,9.07638419506737,2.16540432750682e-10,1.0941116210086446,0.9975809963001706,0.33884629677166755,2.7058377713610125e-06
RGS19,9.043844591100035,2.3565189184681736e-10,1.0913411323882882,0.9976028003542394,0.34799341810823936,1.3857450437306508e-06
ADA,9.022277099942402,2.4924841748027104e-10,1.0895016031775844,0.9976172028143073,-0.4713693834623904,1.6416908506134574e-11
CCNA1,8.982441331323045,2.7647811871821903e-10,1.086097151976875,0.9976437006377626,-0.03216060468356636,0.6656023674039703
DCK,8.982400847054558,2.765072660571323e-10,1.0860936876141052,0.997643727498223,-0.1459501488937501,0.04867613104686843
RAB5B,8.979655969692551,2.7849073527887045e-10,1.0858587787710008,0.9976455483406113,0.045978906899424105,0.5365383394351589
VCAN,8.976589647815736,2.8072346295315555e-10,1.0855963108140103,0.9976475816566581,0.31255171233149276,1.650622061574462e-05
ZC3H12D,8.97104551050085,2.8480634938967833e-10,1.085121616276777,0.9976512560064565,0.26699910054529363,0.0002584851634017342
PRNP,8.963497953192633,2.9046109808405184e-10,1.0844751114749631,0.9976562538957754,0.2926351778578616,5.8216362483344515e-05
ATF6B,8.95952098103487,2.9348613852106523e-10,1.0841343261887344,0.9976588854351535,0.02196470217537543,0.7678925937083454
PLD3,8.956439806429085,2.9585163648934206e-10,1.083870240778453,0.9976609233013484,0.30979733450041225,1.9757695683350585e-05
SELL,8.949191384309456,3.014925749604395e-10,1.0832487743352075,0.997665714153985,-0.24394783242282636,0.0008751129438854452
S100A8,8.940003272567871,3.087992812172621e-10,1.082460580551644,0.9976717805872772,0.35609175518214475,7.527057239475366e-07
DAZAP2,8.935105940391423,3.1276653470490023e-10,1.0820402745338797,0.9976750110890759,0.2889632265601119,7.272096331986755e-05
CD14,8.925355439910033,3.2081904654350777e-10,1.081203053201742,0.9976814368425103,0.3612172624047301,5.070293334338864e-07
FAM120A_8,8.895671597437891,3.4664467836633723e-10,1.0786509867457612,0.9977009488118159,0.2615066203557356,0.00034918026262193043
MGST1,8.887915704904538,3.537315690049581e-10,1.077983359532692,0.9977060344889463,-0.14445434207928196,0.05105737429238911
S100A9,8.874989550608072,3.658691033030731e-10,1.0768699247663078,0.9977144988954527,0.35367485635537577,9.046952486637277e-07
CSK,8.8632896237549,3.772171848309104e-10,1.0758613042319956,0.9977221479233328,0.14541162972018828,0.04952254462306115
SRGN_2,8.848949506155053,3.9161164817927426e-10,1.0746240276201096,0.9977315069165518,0.36808706655303847,2.9532912648403205e-07
LIPA,8.832837019481975,4.0844755056835276e-10,1.0732324453336561,0.9977420014462881,0.2588420690386793,0.00040309627415871356
GPR137B,8.82331860975841,4.1873450338668143e-10,1.0724096825274567,0.9977481905134009,0.2997475169924844,3.750842035351459e-05
SMARCD3,8.817805884192301,4.248114604799118e-10,1.0719329331528675,0.9977517714152022,0.2665857334396645,0.0002644620216970868
SLC22A4,8.808490037563919,4.3528370593410175e-10,1.0711098023867895,0.9977579447841569,0.3470192325068298,1.4896149641478303e-06
CD302,8.803614232870872,4.408681885601357e-10,1.070704824806616,0.9977609777731978,0.23726575991710677,0.0012207594872536266
CNST_2,8.802250229656414,4.4244334256861197e-10,1.0705867274417604,0.9977618617047215,-0.3388198073912082,2.7110032787991694e-06
LOC439911,8.792154147667468,4.542802285667982e-10,1.069712266110474,0.9977683993711534,0.26697397422009184,0.0002588448482457773
ZNF571,8.777004789296694,4.72643853953074e-10,1.0683990355285589,0.997778192653918,-0.288979174742379,7.265121046080274e-05
UPF2,8.769272172528833,4.823039611007524e-10,1.06772822676455,0.9977831837028472,-0.34111150477511165,2.297146243293923e-06
SERPINB2,8.76720691213787,4.849175606248491e-10,1.0675490067657145,0.9977845158533118,0.3765975336446338,1.4854734331028655e-07
DUSP14,8.764264416709928,4.886660052795639e-10,1.0672936198070373,0.9977864132035396,-0.4492111435809969,1.789325544357106e-10
VCAN_2,8.76371428508483,4.893700544261384e-10,1.0672458669632774,0.9977867678502363,0.31308511892926294,1.593805634512708e-05
ADD3,8.754760580063184,5.009737866792485e-10,1.0664684201378967,0.9977925362216311,-0.012774421453948762,0.8637268047815431
STXBP1,8.752492269317385,5.039572593339376e-10,1.0662713911111412,0.9977939964585982,0.12806035518079656,0.08405667449017303
POLE4,8.715291771873552,5.555251784305262e-10,1.0629887324287637,0.9978182273684647,0.4418453547280348,3.8138816062704404e-10
STAT6,8.710493299004375,5.625536093070871e-10,1.062617993058676,0.997820952399314,0.17828743126689567,0.015749047956320223
TYK2,8.705305866388754,5.702527022451001e-10,1.0621660505637394,0.9978242711212159,0.22887626279039525,0.0018304952286359608
B4GALT6,8.702516052521139,5.744371559091727e-10,1.061922931121827,0.9978260549639364,-0.42621258266945317,1.7922977008395418e-09
TRIM24_2,8.692642222139712,5.894973408284895e-10,1.0610621142986243,0.9978323629423,-0.2349451692972303,0.0013674532903048015
MPC2,8.683875528423798,6.032023850724114e-10,1.0602973513514609,0.9978379564568025,-0.12574325507286038,0.0898657641685391
CREBZF_3,8.683103550702464,6.04424514486884e-10,1.0602299867300375,0.9978384486877903,-0.3827528451929156,8.925567691405427e-08
IVNS1ABP_3,8.67774960095645,6.12969442372896e-10,1.0597626942187328,0.997841861052297,0.08456722947763612,0.25503466118563756
ATRIP_2,8.670309234593372,6.250470340026448e-10,1.059113026226962,0.9978465990267712,0.28268673944481115,0.00010562395157259744
PARVB,8.668262689674116,6.284109900230073e-10,1.0589342730125282,0.9978479014002424,0.07324500510030311,0.3244399437140647
PLOD1,8.651101036907548,6.573484688111601e-10,1.0574343602529168,0.99785880819238,0.3943423783076676,3.3232579830054634e-08
IVNS1ABP,8.640109322308726,6.76584864095079e-10,1.0564728044865987,0.9978657801779743,0.1077929208498802,0.14637952132960882
ABLIM1,8.638151609427078,6.800701275086488e-10,1.056301470682271,0.9978670208288554,-0.30944096251062936,2.0220089584558677e-05
MEF2BNB,8.615752804574857,7.212588308332748e-10,1.0543396147254767,0.997881191463838,0.369422021581208,2.654952894482134e-07
